client_id,algorithm,model_id,image_number,signal_gain,image_file,iters,erro_final,converg,tempo_inicio,tempo_final,reconstruction_time
77,CGNR,60x60,5,0.9766,reconstructed_client77_CGNR_img5.png,5,9.30222449824214e-05,True,2026-05-29T17:48:00.618,2026-05-29T17:48:01.613,0.9944513749996986
78,CGNE,60x60,6,1.4962,reconstructed_client78_CGNE_img6.png,10,1309046.125,False,2026-05-29T17:48:05.555,2026-05-29T17:48:07.752,2.196754042000066
78,CGNR,60x60,6,1.4962,reconstructed_client78_CGNR_img6.png,10,37936.8515625,False,2026-05-29T17:48:03.765,2026-05-29T17:48:05.897,2.131951792000109
79,CGNE,60x60,4,0.9762,reconstructed_client79_CGNE_img4.png,6,9.038003190653399e-05,True,2026-05-29T17:48:00.583,2026-05-29T17:48:01.736,1.1525176249997457
79,CGNR,60x60,4,0.9762,reconstructed_client79_CGNR_img4.png,4,7.947201083879918e-05,True,2026-05-29T17:48:01.763,2026-05-29T17:48:02.484,0.7214431249999507
80,CGNE,60x60,4,1.2724,reconstructed_client80_CGNE_img4.png,8,8.533281652489677e-05,True,2026-05-29T17:47:46.018,2026-05-29T17:47:46.833,0.8154037909998806
80,CGNR,60x60,4,1.2724,reconstructed_client80_CGNR_img4.png,5,8.218569564633071e-05,True,2026-05-29T17:47:43.542,2026-05-29T17:47:44.052,0.5108405000000857
81,CGNE,30x30,1,1.0481,reconstructed_client81_CGNE_img1.png,2,8.754868031246588e-05,True,2026-05-29T17:47:44.881,2026-05-29T17:47:44.923,0.04239979200019661
81,CGNR,30x30,1,1.0481,reconstructed_client81_CGNR_img1.png,2,7.40261675673537e-05,True,2026-05-29T17:47:43.025,2026-05-29T17:47:43.060,0.034552542000255926
82,CGNE,60x60,6,1.0667,reconstructed_client82_CGNE_img6.png,10,933271.9375,False,2026-05-29T17:48:02.517,2026-05-29T17:48:04.615,2.0982103330002246
82,CGNR,60x60,6,1.0667,reconstructed_client82_CGNR_img6.png,10,27046.677734375,False,2026-05-29T17:48:00.994,2026-05-29T17:48:02.895,1.9013939579999715
83,CGNE,30x30,1,0.5037,reconstructed_client83_CGNE_img1.png,1,7.343086326727644e-05,True,2026-05-29T17:47:53.677,2026-05-29T17:47:53.707,0.030251749999933963
83,CGNR,30x30,1,0.5037,reconstructed_client83_CGNR_img1.png,1,6.663309613941237e-05,True,2026-05-29T17:47:52.521,2026-05-29T17:47:52.543,0.022175000000061118
84,CGNE,30x30,1,0.5986,reconstructed_client84_CGNE_img1.png,1,8.726571104489267e-05,True,2026-05-29T17:47:50.273,2026-05-29T17:47:50.305,0.03177316699975563
84,CGNR,30x30,1,0.5986,reconstructed_client84_CGNR_img1.png,1,7.91871061665006e-05,True,2026-05-29T17:47:52.251,2026-05-29T17:47:52.267,0.01599416699991707
85,CGNE,30x30,2,0.9186,reconstructed_client85_CGNE_img2.png,2,9.92299392237328e-05,True,2026-05-29T17:48:11.902,2026-05-29T17:48:12.506,0.6047447079999984
85,CGNR,30x30,2,0.9186,reconstructed_client85_CGNR_img2.png,2,8.222945325542241e-05,True,2026-05-29T17:48:06.593,2026-05-29T17:48:06.873,0.28029549999973824
86,CGNE,60x60,5,1.3638,reconstructed_client86_CGNE_img5.png,10,0.00012340440298430622,False,2026-05-29T17:47:51.520,2026-05-29T17:47:52.676,1.1550487909998992
86,CGNR,60x60,5,1.3638,reconstructed_client86_CGNR_img5.png,7,8.890681783668697e-05,True,2026-05-29T17:47:49.493,2026-05-29T17:47:50.280,0.786281584000335
87,CGNE,60x60,6,0.86,reconstructed_client87_CGNE_img6.png,10,752426.1875,False,2026-05-29T17:47:49.554,2026-05-29T17:47:51.113,1.5585243749997062
87,CGNR,60x60,6,0.86,reconstructed_client87_CGNR_img6.png,10,21805.703125,False,2026-05-29T17:47:47.189,2026-05-29T17:47:48.228,1.0390588330001265
88,CGNE,30x30,1,1.1761,reconstructed_client88_CGNE_img1.png,2,9.824062726693228e-05,True,2026-05-29T17:47:43.086,2026-05-29T17:47:43.123,0.037414500000068074
88,CGNR,30x30,1,1.1761,reconstructed_client88_CGNR_img1.png,2,8.306665404234082e-05,True,2026-05-29T17:47:45.446,2026-05-29T17:47:45.500,0.05366979199970956
89,CGNE,60x60,6,1.4763,reconstructed_client89_CGNE_img6.png,10,1291634.375,False,2026-05-29T17:48:04.608,2026-05-29T17:48:06.552,1.9447044579997055
89,CGNR,60x60,6,1.4763,reconstructed_client89_CGNR_img6.png,10,37432.27734375,False,2026-05-29T17:48:06.966,2026-05-29T17:48:09.140,2.1739381669999602
90,CGNE,60x60,5,1.2796,reconstructed_client90_CGNE_img5.png,10,0.0001157855149358511,False,2026-05-29T17:47:54.804,2026-05-29T17:47:56.531,1.7269120839996503
90,CGNR,60x60,5,1.2796,reconstructed_client90_CGNR_img5.png,6,9.939249866874889e-05,True,2026-05-29T17:47:56.147,2026-05-29T17:47:57.308,1.1610081250000803
91,CGNE,30x30,1,1.3086,reconstructed_client91_CGNE_img1.png,3,6.915767153259367e-05,True,2026-05-29T17:47:55.369,2026-05-29T17:47:55.488,0.11842745900003138
91,CGNR,30x30,1,1.3086,reconstructed_client91_CGNR_img1.png,2,9.242507803719491e-05,True,2026-05-29T17:47:52.597,2026-05-29T17:47:52.641,0.04398408399993059
92,CGNE,30x30,2,1.3402,reconstructed_client92_CGNE_img2.png,4,8.083526336122304e-05,True,2026-05-29T17:47:57.557,2026-05-29T17:47:57.957,0.4003421669999625
92,CGNR,30x30,2,1.3402,reconstructed_client92_CGNR_img2.png,3,7.924371311673895e-05,True,2026-05-29T17:47:56.159,2026-05-29T17:47:56.409,0.24944704200015622
93,CGNE,60x60,5,0.9133,reconstructed_client93_CGNE_img5.png,8,9.474359103478491e-05,True,2026-05-29T17:47:44.999,2026-05-29T17:47:45.749,0.7499777499997435
93,CGNR,60x60,5,0.9133,reconstructed_client93_CGNR_img5.png,5,8.699286263436079e-05,True,2026-05-29T17:47:47.451,2026-05-29T17:47:47.922,0.47079500000018015
94,CGNE,60x60,4,0.6566,reconstructed_client94_CGNE_img4.png,4,7.924233796074986e-05,True,2026-05-29T17:47:44.679,2026-05-29T17:47:45.023,0.3432590000002165
94,CGNR,60x60,4,0.6566,reconstructed_client94_CGNR_img4.png,3,7.240838021971285e-05,True,2026-05-29T17:47:47.275,2026-05-29T17:47:47.511,0.2362223330001143
95,CGNE,30x30,2,1.3327,reconstructed_client95_CGNE_img2.png,4,8.038293162826449e-05,True,2026-05-29T17:47:45.587,2026-05-29T17:47:45.684,0.09757225000021208
95,CGNR,30x30,2,1.3327,reconstructed_client95_CGNR_img2.png,3,7.880022167228162e-05,True,2026-05-29T17:47:42.955,2026-05-29T17:47:43.037,0.08234208400017451
96,CGNE,60x60,5,0.647,reconstructed_client96_CGNE_img5.png,5,9.469733777223155e-05,True,2026-05-29T17:48:00.985,2026-05-29T17:48:02.117,1.131260624999868
96,CGNR,60x60,5,0.647,reconstructed_client96_CGNR_img5.png,4,8.116742537822574e-05,True,2026-05-29T17:48:03.038,2026-05-29T17:48:04.043,1.0056697089999034
97,CGNE,30x30,3,1.1584,reconstructed_client97_CGNE_img3.png,10,379332128.0,False,2026-05-29T17:48:01.028,2026-05-29T17:48:01.624,0.5955883749998065
97,CGNR,30x30,3,1.1584,reconstructed_client97_CGNR_img3.png,10,7324021.0,False,2026-05-29T17:48:00.137,2026-05-29T17:48:00.590,0.4524349590001293
98,CGNE,60x60,4,0.5661,reconstructed_client98_CGNE_img4.png,3,8.893643826013431e-05,True,2026-05-29T17:47:48.034,2026-05-29T17:47:48.387,0.3537973329998749
98,CGNR,60x60,4,0.5661,reconstructed_client98_CGNR_img4.png,2,8.765127859078348e-05,True,2026-05-29T17:47:45.604,2026-05-29T17:47:45.780,0.1755961250000837
99,CGNE,30x30,3,0.9369,reconstructed_client99_CGNE_img3.png,10,306798944.0,False,2026-05-29T17:48:08.534,2026-05-29T17:48:09.323,0.7889983750001193
99,CGNR,30x30,3,0.9369,reconstructed_client99_CGNR_img3.png,10,5923580.5,False,2026-05-29T17:48:10.149,2026-05-29T17:48:10.601,0.4518047500000648
100,CGNE,30x30,2,1.4468,reconstructed_client100_CGNE_img2.png,4,8.726487430976704e-05,True,2026-05-29T17:48:02.136,2026-05-29T17:48:02.514,0.37818787499963946
100,CGNR,30x30,2,1.4468,reconstructed_client100_CGNR_img2.png,3,8.554679516237229e-05,True,2026-05-29T17:48:03.164,2026-05-29T17:48:03.561,0.3961294169998837
101,CGNE,60x60,5,0.7814,reconstructed_client101_CGNE_img5.png,7,9.369018516736105e-05,True,2026-05-29T17:48:00.221,2026-05-29T17:48:01.766,1.5448957500002507
101,CGNR,60x60,5,0.7814,reconstructed_client101_CGNR_img5.png,4,9.802819113247097e-05,True,2026-05-29T17:47:58.846,2026-05-29T17:47:59.473,0.6264736250000169
102,CGNE,30x30,1,1.4755,reconstructed_client102_CGNE_img1.png,3,7.797820580890402e-05,True,2026-05-29T17:48:02.203,2026-05-29T17:48:02.505,0.30141920799997024
102,CGNR,30x30,1,1.4755,reconstructed_client102_CGNR_img1.png,3,6.243465031730011e-05,True,2026-05-29T17:48:03.261,2026-05-29T17:48:03.562,0.30027045900033045
103,CGNE,60x60,6,1.1129,reconstructed_client103_CGNE_img6.png,10,973693.6875,False,2026-05-29T17:47:45.435,2026-05-29T17:47:46.389,0.9539076669998394
103,CGNR,60x60,6,1.1129,reconstructed_client103_CGNR_img6.png,10,28218.099609375,False,2026-05-29T17:47:42.975,2026-05-29T17:47:44.018,1.0427084580001065
104,CGNE,60x60,6,1.1231,reconstructed_client104_CGNE_img6.png,10,982617.125,False,2026-05-29T17:48:13.146,2026-05-29T17:48:15.506,2.360062792000008
104,CGNR,60x60,6,1.1231,reconstructed_client104_CGNR_img6.png,10,28476.7265625,False,2026-05-29T17:48:10.909,2026-05-29T17:48:12.934,2.0253162500002873
105,CGNE,30x30,2,0.5593,reconstructed_client105_CGNE_img2.png,1,9.991284605348483e-05,True,2026-05-29T17:48:04.621,2026-05-29T17:48:04.844,0.22350179100021705
105,CGNR,30x30,2,0.5593,reconstructed_client105_CGNR_img2.png,1,8.944759611040354e-05,True,2026-05-29T17:48:06.874,2026-05-29T17:48:07.388,0.513313874999767
106,CGNE,30x30,2,1.3499,reconstructed_client106_CGNE_img2.png,4,8.142024307744578e-05,True,2026-05-29T17:48:02.610,2026-05-29T17:48:02.858,0.24808987500000512
106,CGNR,30x30,2,1.3499,reconstructed_client106_CGNR_img2.png,3,7.981729140738025e-05,True,2026-05-29T17:48:01.631,2026-05-29T17:48:01.948,0.31744779100017695
107,CGNE,60x60,5,1.3587,reconstructed_client107_CGNE_img5.png,10,0.00012294284533709288,False,2026-05-29T17:48:16.360,2026-05-29T17:48:18.398,2.0384287920001043
107,CGNR,60x60,5,1.3587,reconstructed_client107_CGNR_img5.png,7,8.857428474584594e-05,True,2026-05-29T17:48:16.113,2026-05-29T17:48:17.540,1.4276658750000024
108,CGNE,60x60,6,1.3899,reconstructed_client108_CGNE_img6.png,10,1216043.5,False,2026-05-29T17:48:14.216,2026-05-29T17:48:16.437,2.2207888749999256
108,CGNR,60x60,6,1.3899,reconstructed_client108_CGNR_img6.png,10,35241.56640625,False,2026-05-29T17:48:16.041,2026-05-29T17:48:18.119,2.0778470420000303
109,CGNE,30x30,3,1.0447,reconstructed_client109_CGNE_img3.png,10,342097440.0,False,2026-05-29T17:47:53.394,2026-05-29T17:47:53.585,0.19065308300014294
109,CGNR,30x30,3,1.0447,reconstructed_client109_CGNR_img3.png,10,6605149.5,False,2026-05-29T17:47:51.921,2026-05-29T17:47:52.118,0.1970854999999574
110,CGNE,30x30,3,0.5407,reconstructed_client110_CGNE_img3.png,10,177058656.0,False,2026-05-29T17:47:54.427,2026-05-29T17:47:54.619,0.19245962500008318
110,CGNR,30x30,3,0.5407,reconstructed_client110_CGNR_img3.png,10,3418593.0,False,2026-05-29T17:47:53.162,2026-05-29T17:47:53.343,0.1810091669999565
111,CGNE,30x30,3,1.3535,reconstructed_client111_CGNE_img3.png,10,443221152.0,False,2026-05-29T17:47:50.957,2026-05-29T17:47:51.511,0.5548032920000878
111,CGNR,30x30,3,1.3535,reconstructed_client111_CGNR_img3.png,10,8557547.0,False,2026-05-29T17:47:48.913,2026-05-29T17:47:49.199,0.28585954199979824
112,CGNE,30x30,2,1.3311,reconstructed_client112_CGNE_img2.png,4,8.028638694668189e-05,True,2026-05-29T17:48:16.390,2026-05-29T17:48:16.973,0.5833268340002178
112,CGNR,30x30,2,1.3311,reconstructed_client112_CGNR_img2.png,3,7.870565605117008e-05,True,2026-05-29T17:48:16.803,2026-05-29T17:48:17.154,0.3503472500001408
113,CGNE,30x30,2,1.2308,reconstructed_client113_CGNE_img2.png,3,9.693047468317673e-05,True,2026-05-29T17:47:47.732,2026-05-29T17:47:47.796,0.06426620799993543
113,CGNR,30x30,2,1.2308,reconstructed_client113_CGNR_img2.png,3,7.277503027580678e-05,True,2026-05-29T17:47:49.963,2026-05-29T17:47:50.035,0.0726816249998592
114,CGNE,30x30,1,0.7084,reconstructed_client114_CGNE_img1.png,2,5.9173282352276146e-05,True,2026-05-29T17:48:04.415,2026-05-29T17:48:04.725,0.30998600000020815
114,CGNR,30x30,1,0.7084,reconstructed_client114_CGNR_img1.png,1,9.371234773425385e-05,True,2026-05-29T17:48:06.560,2026-05-29T17:48:06.662,0.10237075000031837
115,CGNE,30x30,2,0.5913,reconstructed_client115_CGNE_img2.png,2,6.387401663232595e-05,True,2026-05-29T17:47:52.950,2026-05-29T17:47:52.993,0.043312290999892866
115,CGNR,30x30,2,0.5913,reconstructed_client115_CGNR_img2.png,1,9.456530824536458e-05,True,2026-05-29T17:47:54.198,2026-05-29T17:47:54.216,0.017358084000079543
116,CGNE,30x30,1,1.0872,reconstructed_client116_CGNE_img1.png,2,9.081461757887155e-05,True,2026-05-29T17:47:49.669,2026-05-29T17:47:49.741,0.07183008299989524
116,CGNR,30x30,1,1.0872,reconstructed_client116_CGNR_img1.png,2,7.678772090002894e-05,True,2026-05-29T17:47:51.784,2026-05-29T17:47:51.828,0.04385258399997838
117,CGNE,30x30,1,0.7321,reconstructed_client117_CGNE_img1.png,2,6.115289579611272e-05,True,2026-05-29T17:47:47.010,2026-05-29T17:47:47.049,0.039061750000200846
117,CGNR,30x30,1,0.7321,reconstructed_client117_CGNR_img1.png,1,9.684741235105321e-05,True,2026-05-29T17:47:44.419,2026-05-29T17:47:44.436,0.01767258400013816
118,CGNE,30x30,3,1.018,reconstructed_client118_CGNE_img3.png,10,333355328.0,False,2026-05-29T17:47:52.489,2026-05-29T17:47:52.716,0.22742541700017682
118,CGNR,30x30,3,1.018,reconstructed_client118_CGNR_img3.png,10,6436337.5,False,2026-05-29T17:47:53.958,2026-05-29T17:47:54.199,0.2408194999998159
119,CGNE,30x30,2,1.1659,reconstructed_client119_CGNE_img2.png,3,9.181923815049231e-05,True,2026-05-29T17:47:48.995,2026-05-29T17:47:49.082,0.08688241699974242
119,CGNR,30x30,2,1.1659,reconstructed_client119_CGNR_img2.png,3,6.89376174705103e-05,True,2026-05-29T17:47:51.009,2026-05-29T17:47:51.372,0.3631393340001523
120,CGNE,30x30,2,0.533,reconstructed_client120_CGNE_img2.png,1,9.521460742689669e-05,True,2026-05-29T17:47:57.256,2026-05-29T17:47:57.404,0.1479991669998526
120,CGNR,30x30,2,0.533,reconstructed_client120_CGNR_img2.png,1,8.524148870492354e-05,True,2026-05-29T17:47:55.496,2026-05-29T17:47:55.570,0.0740424579998944
121,CGNE,30x30,3,0.6056,reconstructed_client121_CGNE_img3.png,10,198310048.0,False,2026-05-29T17:47:49.081,2026-05-29T17:47:49.338,0.25614954200000284
121,CGNR,30x30,3,0.6056,reconstructed_client121_CGNR_img3.png,10,3828925.25,False,2026-05-29T17:47:46.727,2026-05-29T17:47:46.919,0.19184391699991465
122,CGNE,30x30,2,1.4583,reconstructed_client122_CGNE_img2.png,4,8.795848407316953e-05,True,2026-05-29T17:48:01.951,2026-05-29T17:48:02.304,0.3536392500000147
122,CGNR,30x30,2,1.4583,reconstructed_client122_CGNR_img2.png,3,8.622670429758728e-05,True,2026-05-29T17:48:00.747,2026-05-29T17:48:00.991,0.24416724999991857
123,CGNE,60x60,4,1.0525,reconstructed_client123_CGNE_img4.png,6,9.744431008584797e-05,True,2026-05-29T17:47:43.210,2026-05-29T17:47:43.731,0.5210766249997505
123,CGNR,60x60,4,1.0525,reconstructed_client123_CGNR_img4.png,4,8.568356861360371e-05,True,2026-05-29T17:47:45.251,2026-05-29T17:47:45.687,0.4358493750000889
124,CGNE,30x30,2,1.178,reconstructed_client124_CGNE_img2.png,3,9.27723158383742e-05,True,2026-05-29T17:47:53.123,2026-05-29T17:47:53.193,0.07009087500000533
124,CGNR,30x30,2,1.178,reconstructed_client124_CGNR_img2.png,3,6.965309148654342e-05,True,2026-05-29T17:47:54.375,2026-05-29T17:47:54.432,0.05637845799992647
125,CGNE,30x30,3,0.5374,reconstructed_client125_CGNE_img3.png,10,175978272.0,False,2026-05-29T17:47:43.855,2026-05-29T17:47:44.082,0.22792570799992973
125,CGNR,30x30,3,0.5374,reconstructed_client125_CGNR_img3.png,10,3397728.75,False,2026-05-29T17:47:46.429,2026-05-29T17:47:46.646,0.21671558299976823
126,CGNE,60x60,4,0.982,reconstructed_client126_CGNE_img4.png,6,9.091693937079981e-05,True,2026-05-29T17:47:55.320,2026-05-29T17:47:56.391,1.0716312090003157
126,CGNR,60x60,4,0.982,reconstructed_client126_CGNR_img4.png,4,7.994413317646831e-05,True,2026-05-29T17:47:56.943,2026-05-29T17:47:57.811,0.8686635840003873
127,CGNE,60x60,4,1.4384,reconstructed_client127_CGNE_img4.png,8,9.646551188779995e-05,True,2026-05-29T17:48:04.050,2026-05-29T17:48:05.749,1.698791374999928
127,CGNR,60x60,4,1.4384,reconstructed_client127_CGNR_img4.png,5,9.290791786042973e-05,True,2026-05-29T17:48:06.120,2026-05-29T17:48:07.427,1.3074401250000847
128,CGNE,60x60,5,1.0787,reconstructed_client128_CGNE_img5.png,10,9.760710236150771e-05,True,2026-05-29T17:47:54.778,2026-05-29T17:47:56.417,1.6385039159999906
128,CGNR,60x60,5,1.0787,reconstructed_client128_CGNR_img5.png,6,8.37876505102031e-05,True,2026-05-29T17:47:53.447,2026-05-29T17:47:53.935,0.48724904200025776
129,CGNE,60x60,6,1.2742,reconstructed_client129_CGNE_img6.png,10,1114817.25,False,2026-05-29T17:47:48.096,2026-05-29T17:47:49.471,1.3751889169998321
129,CGNR,60x60,6,1.2742,reconstructed_client129_CGNR_img6.png,10,32307.9375,False,2026-05-29T17:47:45.615,2026-05-29T17:47:46.535,0.9198301250003169
130,CGNE,60x60,4,0.5518,reconstructed_client130_CGNE_img4.png,3,8.668982627568766e-05,True,2026-05-29T17:48:09.045,2026-05-29T17:48:09.620,0.5750182500000847
130,CGNR,60x60,4,0.5518,reconstructed_client130_CGNR_img4.png,2,8.543713920516893e-05,True,2026-05-29T17:48:10.618,2026-05-29T17:48:11.282,0.6640385000000606
131,CGNE,60x60,4,0.8506,reconstructed_client131_CGNE_img4.png,5,9.02618994587101e-05,True,2026-05-29T17:48:09.629,2026-05-29T17:48:10.959,1.3306472499998563
131,CGNR,60x60,4,0.8506,reconstructed_client131_CGNR_img4.png,3,9.380224219057709e-05,True,2026-05-29T17:48:07.741,2026-05-29T17:48:08.333,0.5918190410002353
132,CGNE,60x60,5,0.5746,reconstructed_client132_CGNE_img5.png,5,8.410058217123151e-05,True,2026-05-29T17:47:50.413,2026-05-29T17:47:51.254,0.8403179590000036
132,CGNR,60x60,5,0.5746,reconstructed_client132_CGNR_img5.png,4,7.20847092452459e-05,True,2026-05-29T17:47:48.458,2026-05-29T17:47:49.024,0.5665525000003981
133,CGNE,30x30,2,0.7594,reconstructed_client133_CGNE_img2.png,2,8.203274046536535e-05,True,2026-05-29T17:48:15.805,2026-05-29T17:48:16.040,0.23506145800001832
133,CGNR,30x30,2,0.7594,reconstructed_client133_CGNR_img2.png,2,6.797848618589342e-05,True,2026-05-29T17:48:12.452,2026-05-29T17:48:12.692,0.23998379199974806
134,CGNE,30x30,1,0.6406,reconstructed_client134_CGNE_img1.png,1,9.338853124063462e-05,True,2026-05-29T17:48:07.496,2026-05-29T17:48:07.820,0.3235552500000267
134,CGNR,30x30,1,0.6406,reconstructed_client134_CGNR_img1.png,1,8.474315836792812e-05,True,2026-05-29T17:48:04.977,2026-05-29T17:48:05.290,0.313167834000069
135,CGNE,30x30,1,1.1584,reconstructed_client135_CGNE_img1.png,2,9.676202171249315e-05,True,2026-05-29T17:48:01.134,2026-05-29T17:48:01.759,0.625290583000151
135,CGNR,30x30,1,1.1584,reconstructed_client135_CGNR_img1.png,2,8.181651355698705e-05,True,2026-05-29T17:48:02.517,2026-05-29T17:48:02.688,0.1712010830001418
136,CGNE,60x60,6,0.824,reconstructed_client136_CGNE_img6.png,10,720928.75,False,2026-05-29T17:48:13.324,2026-05-29T17:48:15.788,2.4641837079998368
136,CGNR,60x60,6,0.824,reconstructed_client136_CGNR_img6.png,10,20892.90625,False,2026-05-29T17:48:15.865,2026-05-29T17:48:17.777,1.9129150409999056
137,CGNE,30x30,2,1.2478,reconstructed_client137_CGNE_img2.png,3,9.826939640333876e-05,True,2026-05-29T17:48:12.620,2026-05-29T17:48:13.071,0.4506047920003766
137,CGNR,30x30,2,1.2478,reconstructed_client137_CGNR_img2.png,3,7.378031295957044e-05,True,2026-05-29T17:48:14.418,2026-05-29T17:48:15.047,0.6285699169998225
138,CGNE,60x60,4,1.2287,reconstructed_client138_CGNE_img4.png,8,8.240216266131029e-05,True,2026-05-29T17:47:52.805,2026-05-29T17:47:53.454,0.6492330830001265
138,CGNR,60x60,4,1.2287,reconstructed_client138_CGNR_img4.png,5,7.936313340906054e-05,True,2026-05-29T17:47:54.123,2026-05-29T17:47:54.512,0.3882407080000121
139,CGNE,60x60,5,0.9233,reconstructed_client139_CGNE_img5.png,8,9.578098251949996e-05,True,2026-05-29T17:47:43.651,2026-05-29T17:47:44.513,0.8616362080001636
139,CGNR,60x60,5,0.9233,reconstructed_client139_CGNR_img5.png,5,8.794535096967593e-05,True,2026-05-29T17:47:46.239,2026-05-29T17:47:46.758,0.5190342500000042
140,CGNE,60x60,4,1.3663,reconstructed_client140_CGNE_img4.png,8,9.163023059954867e-05,True,2026-05-29T17:48:07.506,2026-05-29T17:48:09.166,1.6599435829998583
140,CGNR,60x60,4,1.3663,reconstructed_client140_CGNR_img4.png,5,8.825091936159879e-05,True,2026-05-29T17:48:11.073,2026-05-29T17:48:12.287,1.2135878750000302
141,CGNE,60x60,6,0.5802,reconstructed_client141_CGNE_img6.png,10,507625.46875,False,2026-05-29T17:48:11.643,2026-05-29T17:48:13.927,2.2841587920001984
141,CGNR,60x60,6,0.5802,reconstructed_client141_CGNR_img6.png,10,14711.2431640625,False,2026-05-29T17:48:08.279,2026-05-29T17:48:10.222,1.9428816250001546
142,CGNE,60x60,6,0.9232,reconstructed_client142_CGNE_img6.png,10,807723.125,False,2026-05-29T17:48:10.037,2026-05-29T17:48:12.091,2.054329083000084
142,CGNR,60x60,6,0.9232,reconstructed_client142_CGNR_img6.png,10,23408.169921875,False,2026-05-29T17:48:12.296,2026-05-29T17:48:14.316,2.019757208000101
143,CGNE,60x60,6,1.3139,reconstructed_client143_CGNE_img6.png,10,1149550.75,False,2026-05-29T17:48:07.037,2026-05-29T17:48:09.231,2.194543542000247
143,CGNR,60x60,6,1.3139,reconstructed_client143_CGNR_img6.png,10,33314.546875,False,2026-05-29T17:48:04.760,2026-05-29T17:48:06.637,1.8767631250002523
144,CGNE,30x30,2,0.7772,reconstructed_client144_CGNE_img2.png,2,8.395547774853185e-05,True,2026-05-29T17:47:54.914,2026-05-29T17:47:54.974,0.05980737499976385
144,CGNR,30x30,2,0.7772,reconstructed_client144_CGNR_img2.png,2,6.957186269573867e-05,True,2026-05-29T17:47:56.379,2026-05-29T17:47:56.516,0.13693633399998362
145,CGNE,30x30,3,1.4969,reconstructed_client145_CGNE_img3.png,10,490177728.0,False,2026-05-29T17:48:03.829,2026-05-29T17:48:04.605,0.7764855420000458
145,CGNR,30x30,3,1.4969,reconstructed_client145_CGNR_img3.png,10,9464198.0,False,2026-05-29T17:48:05.904,2026-05-29T17:48:06.539,0.6345455830000901
146,CGNE,60x60,4,1.4679,reconstructed_client146_CGNE_img4.png,8,9.844391024671495e-05,True,2026-05-29T17:47:47.620,2026-05-29T17:47:48.780,1.1607579169999553
146,CGNR,60x60,4,1.4679,reconstructed_client146_CGNR_img4.png,5,9.481333108851686e-05,True,2026-05-29T17:47:45.073,2026-05-29T17:47:45.572,0.4993120409999392
147,CGNE,30x30,2,0.7179,reconstructed_client147_CGNE_img2.png,2,7.754981925245374e-05,True,2026-05-29T17:48:15.686,2026-05-29T17:48:15.861,0.17477154100015468
147,CGNR,30x30,2,0.7179,reconstructed_client147_CGNR_img2.png,2,6.426357140298933e-05,True,2026-05-29T17:48:15.962,2026-05-29T17:48:16.283,0.3204782089997025
148,CGNE,30x30,1,0.8288,reconstructed_client148_CGNE_img1.png,2,6.923035834915936e-05,True,2026-05-29T17:47:57.164,2026-05-29T17:47:57.411,0.24659854200035625
148,CGNR,30x30,1,0.8288,reconstructed_client148_CGNR_img1.png,2,5.853724360349588e-05,True,2026-05-29T17:47:55.449,2026-05-29T17:47:55.569,0.11976208399983079
149,CGNE,30x30,1,0.8078,reconstructed_client149_CGNE_img1.png,2,6.747611041646451e-05,True,2026-05-29T17:47:49.517,2026-05-29T17:47:49.568,0.0512105419998079
149,CGNR,30x30,1,0.8078,reconstructed_client149_CGNR_img1.png,2,5.705400326405652e-05,True,2026-05-29T17:47:47.015,2026-05-29T17:47:47.046,0.030661541999961628
150,CGNE,30x30,3,0.6241,reconstructed_client150_CGNE_img3.png,10,204369216.0,False,2026-05-29T17:48:09.029,2026-05-29T17:48:09.488,0.459220791000007
150,CGNR,30x30,3,0.6241,reconstructed_client150_CGNR_img3.png,10,3945892.25,False,2026-05-29T17:48:06.664,2026-05-29T17:48:07.490,0.82659458299986
151,CGNE,30x30,2,1.3028,reconstructed_client151_CGNE_img2.png,4,7.85795709816739e-05,True,2026-05-29T17:47:52.328,2026-05-29T17:47:52.410,0.0813794170003348
151,CGNR,30x30,2,1.3028,reconstructed_client151_CGNR_img2.png,3,7.703230221522972e-05,True,2026-05-29T17:47:53.460,2026-05-29T17:47:53.525,0.06505787500009319
152,CGNE,30x30,1,1.0649,reconstructed_client152_CGNE_img1.png,2,8.895189967006445e-05,True,2026-05-29T17:47:44.236,2026-05-29T17:47:44.278,0.04152775000011388
152,CGNR,30x30,1,1.0649,reconstructed_client152_CGNR_img1.png,2,7.52127161831595e-05,True,2026-05-29T17:47:43.016,2026-05-29T17:47:43.054,0.03811174999964351
153,CGNE,30x30,3,1.1768,reconstructed_client153_CGNE_img3.png,10,385353120.0,False,2026-05-29T17:47:46.194,2026-05-29T17:47:46.511,0.31688245799978176
153,CGNR,30x30,3,1.1768,reconstructed_client153_CGNR_img3.png,10,7440355.5,False,2026-05-29T17:47:43.726,2026-05-29T17:47:43.967,0.24123183299980155
154,CGNE,30x30,3,1.2863,reconstructed_client154_CGNE_img3.png,10,421213408.0,False,2026-05-29T17:48:02.862,2026-05-29T17:48:03.442,0.5802584590001061
154,CGNR,30x30,3,1.2863,reconstructed_client154_CGNR_img3.png,10,8132672.5,False,2026-05-29T17:48:01.763,2026-05-29T17:48:02.483,0.7199454589999732
155,CGNE,30x30,3,0.5937,reconstructed_client155_CGNE_img3.png,10,194413584.0,False,2026-05-29T17:47:59.427,2026-05-29T17:47:59.986,0.5590162499997859
